customer_id,recency_days,frequency,monetary,quantity,discount,avg_age,country,region,segment,primary_channel,is_student,has_membership,churn_risk,churned,cluster
2676,336,7,695.84,44,0.0475,28.0,US,West,Retail,Mobile App,0,0,0.2103944190349249,1,1
2677,385,2,140.88,9,0.016666666666666666,33.0,CA,South,Retail,Mobile App,0,0,0.3904403727421848,1,0
2678,22,7,710.78,48,0.03409090909090909,49.0,UK,West,SMB,Web,0,0,0.4512731354525825,0,2
2679,3,8,488.83000000000004,36,0.045,31.0,US,Midwest,Retail,Web,0,0,0.5964021046262609,0,3
2680,268,8,693.67,48,0.045238095238095244,25.0,IN,Midwest,Retail,Web,0,1,0.3016822216452732,1,1
2681,268,9,903.6,59,0.014583333333333335,33.0,AU,West,Enterprise,Mobile App,1,0,0.4837717457282581,1,1
2682,46,8,524.57,37,0.016666666666666666,45.0,UK,West,Retail,Web,0,1,0.2642978885453966,0,2
2683,82,4,544.63,38,0.043750000000000004,31.0,CA,Midwest,Retail,Mobile App,0,0,0.4633283667811698,0,3
2684,446,5,417.42,24,0.06333333333333334,44.0,US,South,Retail,Web,0,1,0.3063345584353997,1,3
2685,500,4,302.1,20,0.04,34.0,CA,Northeast,Retail,Web,0,1,0.3405073823572168,1,3
2686,20,9,740.9399999999999,48,0.028000000000000004,18.0,IN,West,Retail,Mobile App,1,0,0.7608561776662232,0,1
2687,23,6,447.99,29,0.026923076923076925,37.0,UK,Northeast,SMB,Web,0,1,0.5942514136621567,0,2
2688,83,6,444.92,34,0.042105263157894736,32.0,US,Midwest,Retail,Partner,0,0,0.4544246955682861,0,3
2689,36,6,659.38,36,0.021428571428571432,27.0,IN,Northeast,Retail,In-Store,0,0,0.3329988349101425,0,0
2690,17,8,693.42,48,0.01666666666666667,28.0,US,West,Retail,Mobile App,0,0,0.2904513412562405,0,1
2691,225,3,110.43,7,0.0,43.0,US,Midwest,Retail,Mobile App,1,0,0.3288806522447169,1,0
2692,37,12,997.33,69,0.030000000000000002,29.0,IN,Northeast,Retail,Web,0,0,0.2853894022077434,0,1
2693,23,6,288.17,22,0.045454545454545456,39.0,UK,Midwest,Retail,Web,0,1,0.3916612433756373,0,3
2694,99,7,593.61,38,0.014285714285714287,24.0,IN,West,Retail,Mobile App,0,1,0.0526708995435612,0,0
2695,163,1,178.29000000000002,15,0.025,40.0,US,Midwest,Retail,Mobile App,0,0,0.3220196879364181,0,0
2696,56,8,683.8000000000001,45,0.0425925925925926,29.0,US,Midwest,Retail,Web,1,1,0.4170538478521571,0,1
2697,33,10,983.7900000000001,62,0.025714285714285714,38.0,US,Northeast,Retail,Mobile App,1,0,0.4816936041086308,0,1
2698,143,3,272.02,18,0.030000000000000006,38.0,US,Northeast,Retail,Web,1,1,0.3805553643690459,0,0
2699,166,6,479.94,29,0.020000000000000004,37.0,US,Northeast,Retail,Mobile App,0,0,0.3378640951510269,0,2
2700,80,5,471.65999999999997,35,0.03928571428571429,35.0,US,South,Retail,Web,0,0,0.3740309778578203,0,3
2701,16,5,583.4,33,0.02916666666666667,30.0,US,South,SMB,Partner,1,0,0.3629016535343112,0,0
2702,424,5,290.67,19,0.020833333333333332,18.0,US,Midwest,SMB,Web,0,0,0.2513574191206943,1,0
2703,9,12,925.34,61,0.05,18.0,US,Midwest,Retail,Web,0,0,0.4356146891120634,0,1
2704,68,7,537.01,38,0.04,29.0,UK,Northeast,Retail,Web,0,0,0.3272648862889129,0,3
2705,146,6,305.45,23,0.022727272727272728,33.0,US,South,Retail,Mobile App,0,0,0.5469230662571882,0,0
2706,189,6,564.65,28,0.03076923076923077,42.0,US,Northeast,Retail,Web,0,0,0.3570718814209004,0,2
2707,285,9,1066.82,75,0.040625,33.0,US,Midwest,Retail,Web,0,1,0.0055123029053068,1,1
2708,96,12,812.17,62,0.03125,25.0,IN,West,Retail,In-Store,1,0,0.8585980063015216,0,1
2709,267,2,119.92,7,0.06000000000000001,41.0,IN,Midwest,Retail,In-Store,0,1,0.3671950673932259,1,3
2710,77,7,483.57000000000005,36,0.040625,38.0,US,West,Retail,Web,0,1,0.1861689358851774,0,2
2711,29,3,384.68,24,0.05555555555555555,34.0,US,Northeast,Retail,In-Store,0,0,0.4740654239655935,0,3
2712,361,6,643.7,43,0.030555555555555558,30.0,US,Midwest,SMB,Web,0,0,0.7433422924683772,1,0
2713,12,7,735.08,46,0.03260869565217391,20.0,US,West,Retail,In-Store,0,1,0.2743248257527513,0,1
2714,76,9,1195.44,77,0.0390625,42.0,US,Midwest,Retail,Web,0,0,0.6309693272531356,0,1
2715,168,4,426.38,26,0.03333333333333333,41.0,IN,Midwest,Retail,Mobile App,0,1,0.0293161705341313,0,2
2716,56,4,324.52,24,0.03333333333333333,36.0,US,South,Retail,Web,1,0,0.4797811963519252,0,0
2717,166,5,420.14,28,0.029166666666666664,23.0,UK,West,Retail,Mobile App,0,0,0.4029592049829997,0,0
2718,381,6,428.75,24,0.020833333333333332,42.0,IN,Midwest,SMB,Mobile App,0,1,0.1428580731099616,1,2
2719,191,10,466.01,28,0.029411764705882353,41.0,US,Northeast,Retail,Web,0,0,0.263326136735772,0,2
2720,77,7,757.56,46,0.05,22.0,IN,West,Retail,Web,0,0,0.978166407668886,0,1
2721,92,4,245.29000000000002,21,0.05714285714285715,33.0,US,Midwest,Retail,Web,0,0,0.4545381424936622,0,3
2722,145,6,537.61,32,0.05333333333333334,37.0,UK,Midwest,Retail,Web,0,0,0.4755465805551439,0,3
2723,497,3,209.8,12,0.016666666666666666,27.0,US,West,Retail,Mobile App,1,0,0.441818719215623,1,0
2724,223,3,222.85000000000002,16,0.03125,34.0,US,West,Retail,Web,0,1,0.1905068709975172,0,0
2725,18,4,393.38,25,0.03125,32.0,UK,Midwest,Retail,Mobile App,0,0,0.4419450510384497,0,0
2726,414,3,295.92,22,0.03888888888888889,25.0,UK,South,SMB,Web,0,1,0.0,1,0
2727,55,5,382.19,24,0.016666666666666666,18.0,IN,Midwest,Retail,In-Store,0,1,0.6418744823020014,0,0
2728,46,9,1017.19,65,0.06379310344827586,34.0,UK,Midwest,Retail,Mobile App,0,0,0.4711838961472027,0,1
2729,211,4,288.57,15,0.037500000000000006,38.0,US,South,Retail,Mobile App,0,0,0.327796895581697,0,2
2730,115,9,757.8100000000001,45,0.044444444444444446,41.0,US,Northeast,SMB,Web,0,1,0.0466777075082746,0,1
2731,72,9,1054.12,69,0.031481481481481485,32.0,US,Northeast,Retail,Web,0,1,0.5164215977952018,0,1
2732,254,6,528.83,39,0.06842105263157895,20.0,US,West,Retail,Mobile App,0,0,0.507184270592384,1,3
2733,97,9,787.4000000000001,50,0.0375,33.0,US,Northeast,Retail,Web,0,0,0.4655901368547342,0,1
2734,83,2,129.11,8,0.025,30.0,IN,Northeast,Retail,Web,0,1,0.1910293381879523,0,0
2735,44,5,439.56,21,0.05500000000000001,23.0,US,South,Retail,Mobile App,0,0,0.4131688038545164,0,3
2736,159,6,335.63,25,0.010714285714285716,37.0,US,West,Retail,Web,1,1,0.427125394842254,0,0
2737,72,6,636.16,40,0.03125,21.0,US,Midwest,Retail,Mobile App,1,0,0.7789232837391216,0,0
2738,6,11,868.8000000000001,63,0.02962962962962963,46.0,CA,Midwest,Retail,Web,0,0,0.3283044151431246,0,1
2739,313,6,309.31,24,0.025,41.0,AU,Midwest,Retail,In-Store,1,0,0.9227763571307008,1,2
2740,38,9,940.69,59,0.0234375,30.0,UK,West,Retail,Mobile App,0,0,0.3474316284895293,0,1
2741,207,8,368.15,29,0.029411764705882353,56.0,US,South,Retail,In-Store,0,1,0.1558105062296986,0,2
2742,118,9,853.35,50,0.04814814814814815,24.0,US,South,Retail,Partner,0,1,0.0660307453831058,0,1
2743,234,3,299.33,18,0.00625,41.0,US,Northeast,Retail,Mobile App,1,0,0.7139369687027503,1,0
2744,180,4,380.67,30,0.026923076923076925,29.0,UK,Midwest,Retail,Mobile App,0,0,0.530124960044845,0,0
2745,255,7,810.51,55,0.05454545454545456,35.0,US,Midwest,Retail,In-Store,0,1,0.4236311638957856,1,1
2746,593,3,283.35,18,0.022222222222222223,30.0,UK,West,Enterprise,Mobile App,0,0,0.9222847530409676,1,0
2747,4,8,579.75,43,0.043478260869565216,43.0,US,South,Retail,Web,0,0,0.6785779849173897,0,2
2748,305,4,385.15,26,0.05454545454545454,46.0,US,West,Retail,Partner,0,0,0.8237422637289464,1,3
2749,197,9,961.79,60,0.04782608695652174,26.0,AU,West,Retail,Mobile App,0,0,0.5439372920505556,0,1
2750,185,7,672.97,46,0.010526315789473684,41.0,US,Northeast,Retail,Web,0,0,0.4040044133468511,0,2
2751,172,3,304.52,20,0.05,31.0,US,Midwest,Retail,In-Store,0,0,0.413407189745704,0,3
2752,5,7,402.6,32,0.0325,18.0,IN,Midwest,SMB,Mobile App,0,0,0.398897098520291,0,0
2753,165,7,536.83,38,0.04,28.0,CA,Northeast,Retail,Mobile App,0,0,0.5847330983166472,0,3
2754,84,12,925.01,57,0.04642857142857143,33.0,US,Northeast,Retail,Mobile App,1,0,0.6128486148781754,0,1
2755,105,6,465.71999999999997,34,0.03666666666666667,42.0,US,Northeast,Retail,In-Store,0,0,0.6891608093641719,0,2
2756,174,10,827.1800000000001,57,0.021153846153846155,29.0,UK,South,Retail,Mobile App,0,1,0.4785024237320167,0,1
2757,109,4,327.36,17,0.0625,37.0,US,Midwest,Retail,In-Store,0,0,0.8163508166461355,0,3
2758,79,4,347.28000000000003,20,0.03333333333333334,28.0,US,West,Retail,Web,1,0,0.4968342678838844,0,0
2759,101,7,679.01,45,0.030434782608695653,21.0,AU,Northeast,Retail,Web,0,1,0.1422931262730935,0,1
2760,14,7,683.82,42,0.0475,27.0,IN,Northeast,Retail,Web,0,1,0.1874343694622137,0,1
2761,18,9,1041.58,65,0.03928571428571429,38.0,UK,Northeast,Retail,In-Store,0,1,0.3116372795472644,0,1
2762,27,7,590.76,39,0.034375,36.0,US,Midwest,SMB,Web,0,0,0.2987722018535045,0,2
2763,7,12,1309.02,75,0.03289473684210526,36.0,US,South,Retail,Mobile App,0,0,0.4002874938683244,0,1
2764,7,1,30.700000000000003,3,0.0,38.0,IN,West,SMB,Web,0,0,0.2196747134774398,0,0
2765,150,5,415.78,33,0.025,31.0,US,South,Retail,Partner,0,1,0.4316304310092347,0,0
2766,134,9,666.29,50,0.030434782608695653,23.0,US,Midwest,Retail,In-Store,0,0,0.3373856235717692,0,1
2767,270,7,727.22,44,0.060000000000000005,35.0,US,Midwest,Retail,Mobile App,0,0,0.5244085682710429,1,3
2768,65,6,583.13,24,0.02916666666666667,27.0,US,South,SMB,Mobile App,0,0,0.2377156743014216,0,0
2769,7,7,524.87,34,0.045,26.0,US,Midwest,Retail,Mobile App,0,0,0.3385757506309536,0,3
2770,33,9,665.37,44,0.05454545454545454,30.0,US,South,Retail,Web,0,1,0.4737267794509596,0,1
2771,14,7,472.68,35,0.0411764705882353,30.0,US,Northeast,SMB,Web,0,1,0.618003594028159,0,3
2772,44,6,496.29999999999995,41,0.03125,44.0,US,Midwest,SMB,Web,0,1,0.2995091527558989,0,2
2773,381,3,298.3,19,0.05714285714285715,32.0,AU,Midwest,Retail,Mobile App,0,1,0.0039623576379599,1,3
2774,18,5,537.16,31,0.026470588235294117,44.0,US,South,Retail,Mobile App,0,1,0.2070218848635586,0,2
2775,69,10,1103.53,68,0.03833333333333334,25.0,US,Midwest,Retail,Web,0,0,0.6292669616495619,0,1
2776,286,3,185.05,17,0.018750000000000003,33.0,US,West,Retail,Mobile App,0,1,0.0699929009201485,1,0
2777,132,5,400.47,26,0.038461538461538464,35.0,US,Northeast,Retail,Web,0,0,0.368586723393143,0,3
2778,61,5,477.37,31,0.026470588235294117,39.0,IN,Midwest,Retail,Web,1,0,0.4563292997483703,0,2
2779,87,5,423.63,30,0.023333333333333334,46.0,UK,West,Retail,Partner,0,1,0.2293338718988928,0,2
2780,58,3,142.43,8,0.03333333333333333,18.0,AU,West,Enterprise,In-Store,0,0,0.3174728338476013,0,0
2781,375,2,145.04000000000002,14,0.0642857142857143,38.0,US,Northeast,Retail,Web,0,1,0.123527702048937,1,3
2782,25,7,651.96,41,0.03157894736842106,38.0,US,West,Retail,Web,0,1,0.2536467463837538,0,2
2783,325,5,436.26,25,0.043333333333333335,42.0,IN,Midwest,Retail,Web,0,0,0.4941992840152419,1,2
2784,314,5,360.37,21,0.020833333333333332,40.0,IN,West,Retail,Mobile App,0,0,0.2523684843750153,1,2
2785,324,6,456.38,30,0.021875000000000002,47.0,US,Northeast,Retail,Mobile App,0,0,0.6025981639232509,1,2
2786,188,7,294.69,21,0.0625,38.0,US,Midwest,Retail,Mobile App,0,0,0.4200200032837607,0,3
2787,157,5,265.94,20,0.03636363636363637,45.0,US,West,Retail,Mobile App,0,1,0.2906154520669321,0,2
2788,297,5,551.32,31,0.0038461538461538464,37.0,US,Northeast,SMB,Partner,1,0,0.5239917894419933,1,0
2789,218,4,244.68,22,0.005555555555555556,29.0,IN,West,Retail,Web,1,1,0.4316584990156162,0,0
2790,677,4,520.51,29,0.016666666666666666,37.0,IN,Northeast,Retail,Mobile App,0,1,0.0427994312787441,1,0
2791,198,4,372.08,20,0.03125,32.0,US,South,SMB,Mobile App,0,1,0.3811452341568542,0,0
2792,412,5,357.77,23,0.041666666666666664,33.0,UK,South,Retail,Web,0,1,0.2800661988446528,1,3
2793,231,4,220.22,17,0.042857142857142864,25.0,CA,Midwest,SMB,Mobile App,0,0,0.8737757840587923,1,3
2794,63,11,704.24,50,0.038000000000000006,33.0,US,South,SMB,In-Store,0,0,0.6345787243875898,0,1
2795,105,4,193.13,14,0.02,18.0,US,South,Retail,Web,0,0,0.3925860967397,0,0
2796,41,9,596.98,41,0.043478260869565216,31.0,AU,Northeast,Retail,Web,0,0,0.3914316293528248,0,1
2797,86,2,216.57,15,0.03333333333333333,30.0,US,Midwest,Retail,Web,0,0,0.4343123188700935,0,0
2798,45,4,362.67,21,0.03636363636363637,20.0,AU,Northeast,Retail,Partner,0,0,0.4066955596610946,0,0
2799,102,5,407.86,27,0.043333333333333335,43.0,IN,South,Retail,Web,0,1,0.3346104607830822,0,2
2800,108,5,569.5699999999999,35,0.05714285714285715,40.0,IN,South,Retail,In-Store,0,0,0.5632954372698407,0,3
2801,202,8,658.19,53,0.04,18.0,US,South,Retail,Web,0,1,0.4254495431422696,0,1
2802,413,8,485.29999999999995,36,0.047058823529411764,36.0,US,Midwest,Retail,Web,0,0,0.5789208944172008,1,3
2803,53,8,963.29,55,0.04318181818181818,33.0,US,West,Retail,Mobile App,0,1,0.1070005961915052,0,1
2804,45,3,188.23999999999998,13,0.008333333333333333,28.0,US,Midwest,Retail,Mobile App,0,0,0.3545666624152127,0,0
2805,3,5,266.67,16,0.03461538461538462,30.0,CA,Midwest,SMB,Mobile App,0,0,0.7092887852103409,0,0
2806,68,6,644.8,48,0.04666666666666667,24.0,UK,Midwest,Retail,In-Store,0,0,0.4439030698200111,0,3
2807,227,3,435.02,22,0.05555555555555555,24.0,US,West,Retail,Mobile App,0,0,0.4963717969703679,1,3
2808,109,3,303.12,15,0.037500000000000006,31.0,AU,Northeast,Enterprise,Mobile App,0,0,0.6336322974343214,0,0
2809,120,6,440.3,31,0.04666666666666667,28.0,IN,South,Retail,Mobile App,0,1,0.2647955154563752,0,3
2810,67,4,361.98,22,0.015000000000000003,26.0,IN,Midwest,Retail,Mobile App,0,1,0.3309561854833009,0,0
2811,4,3,322.15999999999997,23,0.02,42.0,CA,Midwest,Retail,In-Store,0,1,0.1795688168109835,0,2
2812,275,5,511.63,33,0.05625,49.0,US,Northeast,Enterprise,Web,0,0,0.2980186699589036,1,2
2813,37,2,181.39,12,0.025000000000000005,51.0,US,South,Retail,Mobile App,0,1,0.1952120840654937,0,2
2814,94,10,934.96,49,0.0391304347826087,33.0,US,Midwest,Retail,Web,1,1,0.1838875895909546,0,1
2815,22,12,1067.8,68,0.03783783783783784,38.0,UK,South,Retail,Mobile App,0,1,0.0089882379907054,0,1
2816,339,4,258.16,17,0.05000000000000001,35.0,US,Northeast,Retail,Mobile App,0,1,0.340175077986133,1,3
2817,85,6,703.45,43,0.030952380952380953,39.0,CA,South,SMB,In-Store,0,1,0.2228932513871026,0,2
2818,202,7,604.95,37,0.027500000000000004,29.0,US,West,Retail,Web,0,1,0.1257086716519458,0,1
2819,281,7,600.28,41,0.027777777777777776,27.0,IN,Northeast,Retail,Mobile App,0,0,0.5459925328219004,1,0
2820,40,3,276.14,21,0.042857142857142864,28.0,US,West,Retail,Web,0,1,0.0272417005489636,0,3
2821,222,1,99.1,7,0.03333333333333333,22.0,UK,West,SMB,In-Store,0,1,0.0285970810106058,0,0
2822,199,6,533.85,37,0.03235294117647059,33.0,US,Midwest,Retail,Mobile App,0,0,0.2810916156570797,0,0
2823,158,8,820.98,52,0.02307692307692308,36.0,US,South,Retail,Mobile App,0,1,0.435497710459419,0,1
2824,17,4,284.04,21,0.005555555555555556,36.0,US,South,Retail,Web,1,0,0.6374449492983721,0,0
2825,24,5,409.77,31,0.028125,40.0,US,Northeast,Retail,Mobile App,0,0,0.6480658770411587,0,2
2826,25,9,787.32,51,0.03125,33.0,CA,South,Retail,Mobile App,0,0,0.475292610475435,0,1
2827,460,1,49.440000000000005,4,0.0,34.0,US,South,Retail,Web,0,0,0.4873606269124904,1,0
2828,63,6,421.67,31,0.04615384615384616,29.0,UK,South,Retail,Mobile App,0,0,0.4231010087579222,0,3
2829,105,8,1010.11,62,0.043750000000000004,43.0,US,Midwest,SMB,Mobile App,0,0,0.4706519943577101,0,1
2830,85,15,1645.1,104,0.022448979591836737,25.0,US,Northeast,Retail,Web,0,1,0.4326778330768782,0,1
2831,134,3,46.84,4,0.0,30.0,US,Northeast,Retail,Web,0,0,0.4804913610749484,0,0
2832,223,4,586.8,33,0.028571428571428574,44.0,CA,Midwest,Retail,Mobile App,0,0,0.3103848652025993,0,2
2833,8,5,453.84000000000003,36,0.05357142857142857,40.0,US,Northeast,Retail,Web,0,0,0.5609696021450779,0,3
2834,208,4,497.65,31,0.02307692307692308,52.0,IN,Northeast,Retail,Web,0,1,0.373822400166956,0,2
2835,284,7,892.46,53,0.02,26.0,US,South,Retail,Mobile App,0,0,0.6390746378828807,1,1
2836,680,3,259.97,18,0.02727272727272728,36.0,US,Midwest,Retail,Mobile App,0,1,0.2764983562693292,1,0
2837,29,7,428.26,35,0.029411764705882353,40.0,US,South,Retail,In-Store,0,0,0.7598929808841224,0,2
2838,99,7,590.24,41,0.044736842105263165,27.0,AU,Northeast,SMB,Web,0,0,0.6113366632228081,0,3
2839,19,5,387.27,33,0.020833333333333332,30.0,US,Northeast,Retail,In-Store,0,0,0.3601922297465004,0,0
2840,57,9,676.92,43,0.05,38.0,CA,South,Retail,Mobile App,0,1,0.2441286733687632,0,1
2841,234,2,110.99,7,0.06000000000000001,32.0,CA,West,Retail,Web,0,0,0.6655288115810534,1,3
2842,152,3,224.61,18,0.01666666666666667,35.0,US,Midwest,Retail,Mobile App,0,0,0.5278345580375683,0,0
2843,244,10,854.63,63,0.02931034482758621,18.0,IN,Midwest,Retail,Mobile App,1,0,0.4906441830754126,1,1
2844,5,7,592.79,39,0.029411764705882353,26.0,CA,Midwest,Retail,Web,1,0,0.5150136305184361,0,0
2845,29,6,401.8,24,0.043750000000000004,18.0,US,West,Retail,Mobile App,0,0,0.4700289800853515,0,3
2846,116,4,273.58,15,0.037500000000000006,32.0,US,Midwest,SMB,In-Store,0,1,0.6246979760460162,0,0
2847,246,4,368.04,23,0.045,20.0,US,West,Enterprise,In-Store,0,0,0.8160989580596145,1,3
2848,4,5,598.44,40,0.04230769230769231,26.0,US,West,Enterprise,Web,0,1,0.1939955564079899,0,3
2849,204,6,331.29,26,0.03461538461538462,53.0,US,Northeast,Retail,In-Store,0,1,0.3447971114622147,0,2
2850,395,7,758.33,50,0.036000000000000004,23.0,US,South,Retail,Mobile App,0,0,0.5889849749127556,1,1
2851,75,7,491.65,35,0.061111111111111116,20.0,IN,Northeast,Enterprise,Mobile App,1,0,0.4459336433097643,0,3
2852,73,8,498.78000000000003,33,0.030555555555555558,44.0,IN,South,Retail,In-Store,0,1,0.2875694651109717,0,2
2853,309,9,589.92,39,0.03863636363636364,32.0,CA,South,SMB,Web,0,0,0.5448345071047892,1,1
2854,11,3,409.61,26,0.016666666666666666,31.0,US,Northeast,SMB,Web,0,0,0.2389263876900267,0,0
2855,303,8,510.09000000000003,32,0.0368421052631579,45.0,US,Midwest,Retail,Web,0,0,0.7317975870425979,1,2
2856,89,9,1152.8799999999999,70,0.04814814814814815,37.0,US,South,Enterprise,Web,0,0,0.7870491018810684,0,1
2857,27,11,1136.77,71,0.017241379310344827,48.0,IN,Northeast,Retail,Web,0,1,0.1246919575288255,0,1
2858,124,10,481.89,35,0.030000000000000006,29.0,IN,South,Retail,Web,0,1,0.2878713103558525,0,1
2859,132,7,453.74,29,0.03823529411764706,20.0,US,Midwest,Retail,Web,0,1,0.3604318040743106,0,0
2860,367,8,578.41,42,0.02631578947368421,42.0,US,Midwest,Retail,Mobile App,0,1,0.4308603834492698,1,2
2861,40,5,488.23,35,0.03888888888888889,40.0,UK,South,Enterprise,Mobile App,0,0,0.3111322320609537,0,2
2862,37,12,1303.66,80,0.04054054054054054,44.0,US,Northeast,Retail,Web,0,0,0.9274277969036347,0,1
2863,390,5,342.58000000000004,26,0.010000000000000002,39.0,US,Midwest,Retail,Web,0,0,0.4736415037994401,1,0
2864,105,7,649.9,42,0.0175,29.0,UK,West,Retail,Web,0,1,0.2748379051975316,0,0
2865,80,11,712.0,50,0.03035714285714286,39.0,US,South,Retail,Mobile App,0,0,0.2831948764404843,0,1
2866,7,4,293.45,19,0.044444444444444446,21.0,UK,Northeast,Retail,Mobile App,0,1,0.5540440876743716,0,3
2867,72,7,860.71,42,0.02291666666666667,33.0,UK,Northeast,Retail,Web,0,0,0.2749915353379014,0,1
2868,401,3,242.92,15,0.05625,38.0,UK,Midwest,Retail,Mobile App,0,0,0.5194939080987895,1,3
2869,153,6,494.13,37,0.028125,34.0,US,West,SMB,Web,0,0,0.2914152709297506,0,0
2870,321,7,507.58,35,0.044736842105263165,38.0,US,West,Retail,Mobile App,0,0,0.3468105994682087,1,2
2871,130,6,767.96,39,0.05526315789473685,44.0,IN,Northeast,Retail,Partner,0,0,0.6650720758772924,0,2
2872,10,5,379.83,30,0.026923076923076925,40.0,IN,Midwest,Enterprise,Web,0,1,0.1888891314583828,0,2
2873,73,4,268.23,20,0.041666666666666664,32.0,US,Northeast,Retail,Web,1,0,0.3366918789399449,0,3
2874,142,3,509.35,28,0.03461538461538462,31.0,CA,Northeast,Retail,Mobile App,0,1,0.3081143088029798,0,0
2875,9,5,263.29,22,0.07272727272727274,25.0,US,Northeast,Retail,Web,0,1,0.1311075992236081,0,3
2876,104,3,140.94,11,0.05714285714285715,28.0,IN,South,Retail,Web,0,1,0.2236209238682389,0,3
2877,43,4,371.07,19,0.025000000000000005,44.0,US,Midwest,Retail,Mobile App,0,0,0.4446092702422407,0,2
2878,3,6,524.26,37,0.026470588235294117,33.0,US,South,SMB,In-Store,1,0,0.4223142302191597,0,0
2879,64,9,899.14,59,0.027083333333333334,26.0,US,South,Retail,In-Store,0,0,0.5293295271331235,0,1
2880,302,6,798.13,45,0.010526315789473684,39.0,US,West,Retail,Mobile App,0,0,0.3809681585652074,1,2
2881,372,2,81.3,7,0.05,29.0,AU,South,Enterprise,Mobile App,0,1,0.1918975357671825,1,3
2882,237,6,583.96,44,0.05952380952380952,30.0,US,Northeast,SMB,Web,1,0,0.6553787187752586,1,3
2883,20,9,980.18,61,0.034,32.0,US,South,SMB,In-Store,1,0,0.810856555117237,0,1
2884,97,7,630.5,43,0.028571428571428574,37.0,US,West,Retail,Web,0,1,0.0322338924435045,0,2
2885,19,5,420.11,29,0.03076923076923077,36.0,UK,South,Retail,Web,0,1,0.4126360790416004,0,2
2886,65,8,717.02,46,0.03571428571428571,53.0,US,Northeast,Retail,Web,0,0,0.3994942919948675,0,2
2887,20,3,185.31,13,0.0125,36.0,CA,South,Retail,Mobile App,0,1,0.3131822040967831,0,0
2888,439,3,439.01,30,0.025,21.0,IN,Midwest,Retail,Web,0,1,0.2473322742673161,1,0
2889,236,5,598.39,38,0.007894736842105265,41.0,US,South,Retail,Web,0,1,0.1920738279959061,1,2
2890,280,5,295.90999999999997,24,0.02692307692307692,42.0,UK,Midwest,Retail,Web,0,0,0.5248342823717704,1,2
2891,263,3,199.4,12,0.05,38.0,IN,Northeast,Retail,Mobile App,0,0,0.7181183372535096,1,3
2892,93,7,381.59000000000003,25,0.0125,46.0,US,West,Enterprise,Web,0,0,0.557001982543774,0,2
2893,274,1,121.16999999999999,7,0.037500000000000006,36.0,US,Midwest,Retail,Mobile App,0,0,0.7489528598243897,1,0
2894,280,4,495.28,36,0.040625,37.0,US,Midwest,Retail,Web,0,1,0.0845946015566789,1,2
2895,19,12,915.4399999999999,61,0.05,33.0,US,South,Retail,Web,0,1,0.4154837041093868,0,1
2896,25,9,851.8,49,0.027500000000000004,28.0,US,Northeast,Retail,Mobile App,0,1,0.0471606098484054,0,1
2897,118,4,483.8,28,0.03076923076923077,42.0,IN,South,Retail,Partner,0,1,0.0989227576468549,0,2
2898,3,7,732.46,51,0.04772727272727273,43.0,IN,Northeast,Retail,Web,0,0,0.2505017913435761,0,2
2899,18,8,839.98,55,0.02727272727272728,43.0,UK,Northeast,Retail,In-Store,0,1,0.1507771878957078,0,1
2900,348,2,108.56,8,0.02,31.0,US,Northeast,Retail,Web,0,1,0.2912886146610214,1,0
2901,517,1,64.5,3,0.2,25.0,US,South,Retail,Web,0,1,0.6076787821196634,1,3
2902,223,6,712.29,43,0.02666666666666667,40.0,AU,South,SMB,Web,0,0,0.3785711758732373,0,2
2903,98,6,521.88,31,0.026923076923076925,44.0,US,Northeast,Retail,Mobile App,0,1,0.0522890336929699,0,2
2904,100,6,591.7,32,0.046875,55.0,US,South,SMB,Mobile App,0,0,0.4958966441261314,0,2
2905,30,5,436.2,24,0.04,18.0,CA,South,Retail,Mobile App,0,1,0.4229366007582901,0,0
2906,123,7,686.22,45,0.027500000000000004,42.0,US,Midwest,SMB,Web,0,0,0.3215852881916374,0,2
2907,875,1,93.09,6,0.016666666666666666,34.0,US,South,Retail,Web,1,0,0.5312987873160353,1,0
2908,453,6,554.99,36,0.013333333333333334,34.0,US,South,SMB,Web,0,0,0.6188956229297238,1,0
2909,104,5,669.34,40,0.028125,40.0,US,South,Retail,Web,1,0,0.7083664701826163,0,2
2910,0,5,368.38,22,0.02727272727272728,27.0,IN,Northeast,Retail,In-Store,0,0,0.565483541497487,0,0
2911,205,5,318.95,20,0.030000000000000006,21.0,IN,West,Retail,Web,0,0,0.4134885605813387,0,0
2912,936,1,51.73,5,0.0,41.0,US,Northeast,Retail,Web,0,0,0.5174378574392533,1,0
2913,191,3,142.53,12,0.0125,18.0,US,West,Retail,Mobile App,0,1,0.4550471329639343,0,0
2914,48,6,511.07,33,0.05588235294117647,40.0,US,Northeast,Retail,Mobile App,1,0,0.6646146493177495,0,3
2915,17,6,309.64,25,0.016666666666666666,31.0,US,West,Retail,Mobile App,0,1,0.0871788941749813,0,0
2916,74,5,400.08,26,0.014705882352941176,26.0,IN,Northeast,Retail,Web,0,0,0.458685547917766,0,0
2917,24,7,605.2,39,0.010526315789473684,44.0,US,South,SMB,Web,1,1,0.4026751338414943,0,2
2918,196,4,316.06,21,0.03888888888888889,27.0,AU,West,Retail,Web,0,1,0.4429163415023414,0,0
2919,15,6,731.3100000000001,48,0.022222222222222223,26.0,IN,West,Retail,Web,0,0,0.85310575059654,0,0
