customer_id,country,region,signup_date,age,segment,primary_channel,is_student,has_membership,churn_risk
2558,US,West,2025-01-18,30,Retail,Mobile App,0,1,0.14927444626154435
2559,US,South,2024-02-08,20,Retail,Web,0,0,0.6429701827841503
2560,IN,Midwest,2023-04-08,25,Retail,Mobile App,0,1,0.6215131726601605
2561,US,Midwest,2023-09-09,45,Retail,Mobile App,0,0,0.48425327445835303
2562,IN,Northeast,2023-06-28,40,Retail,Web,0,1,0.35838717359046995
2563,UK,West,2024-05-15,36,Retail,In-Store,0,0,0.576802267122605
2564,CA,Midwest,2023-05-05,24,Retail,Web,0,0,0.736018162839156
2565,AU,Midwest,2023-11-17,35,Retail,Web,0,0,0.2614341545429472
2566,US,West,2023-05-17,37,Retail,Web,0,0,0.48593609274011057
2567,US,Midwest,2023-03-04,22,Retail,Web,0,0,0.35742938097589444
2568,IN,West,2023-10-23,37,Retail,Mobile App,0,0,0.47430720290137424
2569,US,South,2023-08-31,38,Enterprise,Web,0,0,0.29431789915261186
2570,US,West,2024-03-24,41,Retail,Web,0,1,0.1286506424927536
2571,US,West,2023-07-29,34,Retail,Mobile App,0,0,0.5737286108461671
2572,US,West,2023-06-02,42,Retail,Mobile App,0,0,0.4889505612882264
2573,UK,South,2024-01-06,34,Retail,Web,0,0,0.6035303123181819
2574,IN,West,2023-09-11,38,Retail,In-Store,0,0,0.8255125960539555
2575,US,Northeast,2024-01-07,37,Retail,In-Store,0,0,0.5532068664259888
2576,US,Midwest,2023-02-24,18,Retail,Web,0,1,0.17251146630150777
2577,US,South,2024-04-15,42,Retail,Partner,0,0,0.5638541151560664
2578,US,West,2024-07-23,26,Retail,Web,0,1,0.32727056568220564
2579,US,Midwest,2024-01-14,27,Retail,Web,0,1,0.14427730819348533
2580,UK,West,2024-02-08,47,Retail,In-Store,1,0,0.4716647883702533
2581,CA,Midwest,2023-06-23,36,Retail,Web,0,0,0.34784660417725616
2582,IN,West,2023-03-16,41,Retail,Web,1,1,0.3164357641573601
2583,IN,South,2023-11-26,47,Retail,Web,0,0,0.5136399103583046
2584,US,Northeast,2023-11-14,24,Retail,Web,0,1,0.31135106073462016
2585,AU,Northeast,2023-06-16,23,Enterprise,In-Store,0,0,0.6928428328826373
2586,IN,Northeast,2023-05-26,44,Retail,Web,0,0,0.32465818614237346
2587,CA,Midwest,2024-06-26,25,SMB,Mobile App,0,1,0.4210706814728065
2588,US,West,2023-08-14,42,Retail,In-Store,0,1,0.5842212973209729
2589,US,South,2023-08-31,35,Retail,Web,0,0,0.44808391818752347
2590,CA,West,2023-07-20,41,Retail,In-Store,0,0,0.6160451165289718
2591,CA,West,2023-08-29,39,Retail,Mobile App,0,0,0.38432193888823124
2592,US,Midwest,2023-07-17,34,Retail,Web,0,0,0.5939795394769611
2593,IN,Midwest,2023-12-08,28,Enterprise,Mobile App,0,1,0.2589220093331181
2594,US,South,2024-03-12,26,Retail,Web,0,1,0.20017410060462826
2595,US,South,2023-01-29,37,Retail,In-Store,0,1,0.5263134298101054
2596,US,Northeast,2023-06-23,27,Retail,Mobile App,1,0,0.6482287804007817
2597,US,Midwest,2023-04-17,43,SMB,In-Store,1,0,0.5523810737919624
2598,US,Midwest,2024-03-26,40,SMB,Web,0,0,0.44111225033737045
2599,US,Northeast,2023-03-18,37,Retail,Mobile App,0,0,0.5832499550068989
2600,AU,South,2023-08-23,51,Enterprise,In-Store,0,0,0.4680940868716734
2601,IN,Northeast,2023-07-20,21,Retail,In-Store,0,0,0.5536786487477114
2602,US,South,2023-04-06,40,Retail,Web,0,0,0.5274582456464239
2603,US,Midwest,2024-01-20,22,Retail,Mobile App,0,0,0.49204661839393893
2604,IN,Midwest,2023-05-06,43,SMB,In-Store,0,1,0.2709931675331236
2605,US,Northeast,2024-05-08,29,Enterprise,In-Store,0,0,0.2328715751077512
2606,US,Northeast,2023-11-29,46,Retail,Mobile App,0,0,0.3822889113210203
2607,CA,West,2023-03-21,42,Retail,Mobile App,0,0,0.23324521609512452
2608,US,Northeast,2023-05-18,32,Retail,Web,0,0,0.2801591149849559
2609,US,West,2023-05-06,32,Retail,Mobile App,0,0,0.36580796481502986
2610,US,West,2023-07-24,31,Retail,Web,0,0,0.41277204137277523
2611,US,Midwest,2023-06-01,22,Retail,In-Store,0,0,0.2996415557833767
2612,US,South,2024-11-02,34,Retail,In-Store,0,1,0.05706775472407216
2613,US,South,2024-01-07,34,Retail,Web,0,0,0.7850109818289468
2614,US,South,2023-01-16,32,Retail,Web,1,0,0.47400870083462054
2615,US,Northeast,2023-10-14,48,Retail,Mobile App,1,0,0.591260579827848
2616,CA,West,2023-06-19,38,Retail,Mobile App,0,0,0.6203204502669288
2617,US,West,2023-11-06,29,SMB,Web,0,0,0.38065829224547737
2618,US,South,2024-05-21,45,SMB,In-Store,0,0,0.4619377248760913
2619,US,Northeast,2023-09-22,18,Retail,In-Store,0,1,0.3083105413181768
2620,US,South,2024-03-21,33,Retail,Mobile App,0,0,0.5743531497417736
2621,IN,Northeast,2023-08-30,29,Retail,Mobile App,1,0,0.5531882939161699
2622,UK,Northeast,2023-02-16,25,Retail,In-Store,0,0,0.2663220142562295
2623,US,Northeast,2023-12-17,50,Retail,Web,0,0,0.4532938684215111
2624,IN,Northeast,2023-09-28,35,Retail,Mobile App,0,0,0.4465899760790571
2625,US,South,2023-10-04,18,Retail,Web,0,0,0.616422191712551
2626,US,Midwest,2024-02-25,18,Retail,In-Store,0,0,0.5324512357300637
2627,US,West,2024-01-26,42,Retail,Mobile App,0,1,0.5668272981560744
2628,US,West,2023-04-07,27,Retail,Web,0,0,0.36165403886676095
2629,US,Midwest,2023-12-23,18,Retail,In-Store,0,1,0.0
2630,US,West,2024-12-01,47,Retail,Mobile App,0,0,0.27198297310783104
2631,US,South,2023-12-24,26,Retail,Web,0,0,0.2540069044342403
2632,US,South,2023-08-21,29,SMB,Mobile App,0,1,0.2729386094829503
2633,CA,Midwest,2023-06-27,43,Retail,Partner,0,1,0.0
2634,CA,West,2023-10-02,23,SMB,Web,0,0,0.32674963780122823
2635,US,Northeast,2023-05-13,26,Retail,Web,0,0,0.39994219036184886
2636,US,Northeast,2024-02-22,33,SMB,Mobile App,0,0,0.6181746333791857
2637,US,Northeast,2024-01-30,36,Retail,Web,0,0,0.5167310085198917
2638,US,Midwest,2023-10-09,23,SMB,Web,0,1,0.3226447699389739
2639,IN,Midwest,2023-08-29,28,Enterprise,Web,1,1,0.5013196725363959
2640,US,Northeast,2023-05-30,37,Retail,Web,0,1,0.12385330351380187
2641,US,West,2023-10-25,49,Retail,In-Store,1,0,0.42630055422382906
2642,UK,West,2023-07-11,28,Enterprise,Web,0,0,0.48126744857323034
2643,US,West,2023-11-25,28,SMB,In-Store,0,1,0.10768005657447584
2644,UK,West,2023-08-27,30,Retail,Web,1,1,0.5231875467508269
2645,IN,Midwest,2023-12-28,31,Retail,Web,0,0,0.30992133659141635
2646,UK,West,2023-08-11,21,Retail,Web,0,0,0.37073989976605237
2647,CA,Midwest,2023-02-25,33,Retail,In-Store,0,0,0.4455851179520499
2648,UK,West,2023-02-10,38,SMB,Web,1,0,0.5130094527309721
2649,US,West,2023-04-03,25,Retail,Mobile App,0,0,0.25932519410511085
2650,IN,West,2023-11-21,35,Retail,Web,0,0,0.4814634761506013
2651,US,Northeast,2024-01-21,24,Retail,In-Store,0,0,0.9386201487678856
2652,US,Midwest,2023-12-09,49,Retail,Mobile App,0,0,0.7636965204164039
2653,US,Northeast,2023-12-03,54,SMB,Mobile App,0,1,0.0
2654,US,Midwest,2023-06-21,41,Retail,Mobile App,0,0,0.5491699433997286
2655,IN,South,2023-06-06,46,SMB,Web,0,1,0.13029439256975767
2656,US,Northeast,2023-07-12,46,Retail,In-Store,0,1,0.5916250472378991
2657,CA,South,2024-06-06,36,Retail,Mobile App,0,0,0.24636647280792903
2658,IN,Midwest,2024-05-13,42,SMB,Mobile App,0,0,0.476781533784521
2659,CA,South,2023-05-16,38,Retail,Web,0,0,0.6709450408076882
2660,US,South,2023-03-21,41,Retail,Web,0,0,0.350411967814908
2661,AU,Northeast,2023-11-25,33,Retail,Web,0,1,0.12939235516242414
2662,US,West,2024-01-08,48,Enterprise,Web,0,0,0.43264051210406573
2663,UK,South,2023-07-04,40,Retail,Web,0,0,0.23762110155829982
2664,US,Northeast,2023-11-27,46,SMB,Partner,1,0,0.7245811901633386
2665,US,West,2023-03-25,42,Retail,Web,0,0,0.3753004619516299
2666,CA,South,2023-06-29,25,SMB,In-Store,0,0,0.6191121573337706
2667,US,Midwest,2023-10-14,39,SMB,In-Store,0,1,0.35139192946865083
2668,UK,South,2023-09-06,18,SMB,In-Store,0,0,0.4081916374916734
2669,US,South,2024-10-09,22,Retail,Mobile App,0,0,0.8565556915460422
2670,US,Midwest,2024-02-24,36,Retail,In-Store,0,0,0.5115052064219737
2671,US,Northeast,2023-02-21,22,Retail,Mobile App,0,1,0.1831360224463211
2672,US,Northeast,2023-06-05,18,SMB,Mobile App,0,0,0.8085557249389175
2673,US,Midwest,2023-04-01,57,SMB,Mobile App,0,0,0.6655799320576339
2674,UK,West,2023-11-04,18,Retail,Mobile App,0,0,0.43142744137783784
2675,UK,Northeast,2023-10-15,41,Retail,Mobile App,0,0,0.4848855279474434
2676,US,West,2023-12-13,28,Retail,Mobile App,0,0,0.21039441903492498
2677,CA,South,2023-08-10,33,Retail,Mobile App,0,0,0.3904403727421848
2678,UK,West,2023-06-29,49,SMB,Web,0,0,0.4512731354525825
2679,US,Midwest,2023-09-27,31,Retail,Web,0,0,0.5964021046262609
2680,IN,Midwest,2023-02-13,25,Retail,Web,0,1,0.3016822216452732
2681,AU,West,2023-08-20,33,Enterprise,Mobile App,1,0,0.4837717457282581
2682,UK,West,2023-08-29,45,Retail,Web,0,1,0.26429788854539665
2683,CA,Midwest,2023-06-25,31,Retail,Mobile App,0,0,0.46332836678116984
2684,US,South,2023-10-30,44,Retail,Web,0,1,0.30633455843539975
2685,CA,Northeast,2024-05-21,34,Retail,Web,0,1,0.3405073823572168
2686,IN,West,2023-04-24,18,Retail,Mobile App,1,0,0.7608561776662232
2687,UK,Northeast,2024-03-27,37,SMB,Web,0,1,0.5942514136621567
2688,US,Midwest,2023-07-07,32,Retail,Partner,0,0,0.45442469556828613
2689,IN,Northeast,2023-07-25,27,Retail,In-Store,0,0,0.33299883491014254
2690,US,West,2024-04-05,28,Retail,Mobile App,0,0,0.29045134125624056
2691,US,Midwest,2023-08-01,43,Retail,Mobile App,1,0,0.3288806522447169
2692,IN,Northeast,2024-04-20,29,Retail,Web,0,0,0.28538940220774345
2693,UK,Midwest,2023-07-28,39,Retail,Web,0,1,0.39166124337563735
2694,IN,West,2025-01-22,24,Retail,Mobile App,0,1,0.05267089954356126
2695,US,Midwest,2023-10-16,40,Retail,Mobile App,0,0,0.32201968793641816
2696,US,Midwest,2024-08-20,29,Retail,Web,1,1,0.41705384785215716
2697,US,Northeast,2023-08-10,38,Retail,Mobile App,1,0,0.4816936041086308
2698,US,Northeast,2023-10-08,38,Retail,Web,1,1,0.3805553643690459
2699,US,Northeast,2024-01-03,37,Retail,Mobile App,0,0,0.3378640951510269
2700,US,South,2024-04-08,35,Retail,Web,0,0,0.37403097785782036
2701,US,South,2023-07-12,30,SMB,Partner,1,0,0.36290165353431125
2702,US,Midwest,2023-05-24,18,SMB,Web,0,0,0.2513574191206943
2703,US,Midwest,2024-03-11,18,Retail,Web,0,0,0.43561468911206347
2704,UK,Northeast,2023-12-17,29,Retail,Web,0,0,0.3272648862889129
2705,US,South,2023-08-05,33,Retail,Mobile App,0,0,0.5469230662571882
2706,US,Northeast,2024-01-29,42,Retail,Web,0,0,0.3570718814209004
2707,US,Midwest,2023-07-24,33,Retail,Web,0,1,0.00551230290530684
2708,IN,West,2024-01-15,25,Retail,In-Store,1,0,0.8585980063015216
2709,IN,Midwest,2024-05-13,41,Retail,In-Store,0,1,0.3671950673932259
2710,US,West,2023-02-28,38,Retail,Web,0,1,0.1861689358851774
2711,US,Northeast,2023-08-05,34,Retail,In-Store,0,0,0.47406542396559354
2712,US,Midwest,2023-10-19,30,SMB,Web,0,0,0.7433422924683772
2713,US,West,2024-11-17,20,Retail,In-Store,0,1,0.2743248257527513
2714,US,Midwest,2024-01-15,42,Retail,Web,0,0,0.6309693272531356
2715,IN,Midwest,2023-02-25,41,Retail,Mobile App,0,1,0.029316170534131325
2716,US,South,2023-10-25,36,Retail,Web,1,0,0.4797811963519252
2717,UK,West,2024-02-10,23,Retail,Mobile App,0,0,0.40295920498299975
2718,IN,Midwest,2023-04-13,42,SMB,Mobile App,0,1,0.14285807310996168
2719,US,Northeast,2023-08-28,41,Retail,Web,0,0,0.263326136735772
2720,IN,West,2023-09-06,22,Retail,Web,0,0,0.9781664076688861
2721,US,Midwest,2023-09-13,33,Retail,Web,0,0,0.4545381424936622
2722,UK,Midwest,2024-06-24,37,Retail,Web,0,0,0.4755465805551439
2723,US,West,2023-03-11,27,Retail,Mobile App,1,0,0.441818719215623
2724,US,West,2023-06-21,34,Retail,Web,0,1,0.19050687099751723
2725,UK,Midwest,2023-05-29,32,Retail,Mobile App,0,0,0.4419450510384497
2726,UK,South,2023-09-28,25,SMB,Web,0,1,0.0
2727,IN,Midwest,2024-07-07,18,Retail,In-Store,0,1,0.6418744823020014
2728,UK,Midwest,2024-01-30,34,Retail,Mobile App,0,0,0.4711838961472027
2729,US,South,2024-04-17,38,Retail,Mobile App,0,0,0.327796895581697
2730,US,Northeast,2023-09-04,41,SMB,Web,0,1,0.0466777075082746
2731,US,Northeast,2023-11-02,32,Retail,Web,0,1,0.5164215977952018
2732,US,West,2023-08-30,20,Retail,Mobile App,0,0,0.507184270592384
2733,US,Northeast,2023-03-20,33,Retail,Web,0,0,0.4655901368547342
2734,IN,Northeast,2023-05-01,30,Retail,Web,0,1,0.19102933818795237
2735,US,South,2023-06-01,23,Retail,Mobile App,0,0,0.4131688038545164
2736,US,West,2023-04-28,37,Retail,Web,1,1,0.427125394842254
2737,US,Midwest,2023-03-06,21,Retail,Mobile App,1,0,0.7789232837391216
2738,CA,Midwest,2023-11-09,46,Retail,Web,0,0,0.3283044151431246
2739,AU,Midwest,2024-01-31,41,Retail,In-Store,1,0,0.9227763571307007
2740,UK,West,2023-09-28,30,Retail,Mobile App,0,0,0.3474316284895293
2741,US,South,2024-07-03,56,Retail,In-Store,0,1,0.1558105062296986
2742,US,South,2024-09-15,24,Retail,Partner,0,1,0.06603074538310581
2743,US,Northeast,2024-12-12,41,Retail,Mobile App,1,0,0.7139369687027503
2744,UK,Midwest,2023-07-30,29,Retail,Mobile App,0,0,0.530124960044845
2745,US,Midwest,2023-11-12,35,Retail,In-Store,0,1,0.42363116389578565
2746,UK,West,2023-07-21,30,Enterprise,Mobile App,0,0,0.9222847530409675
2747,US,South,2023-10-26,43,Retail,Web,0,0,0.6785779849173897
2748,US,West,2023-08-16,46,Retail,Partner,0,0,0.8237422637289464
2749,AU,West,2023-10-16,26,Retail,Mobile App,0,0,0.5439372920505556
2750,US,Northeast,2023-08-11,41,Retail,Web,0,0,0.40400441334685117
2751,US,Midwest,2023-08-07,31,Retail,In-Store,0,0,0.413407189745704
2752,IN,Midwest,2024-02-11,18,SMB,Mobile App,0,0,0.398897098520291
2753,CA,Northeast,2023-07-03,28,Retail,Mobile App,0,0,0.5847330983166472
2754,US,Northeast,2023-04-21,33,Retail,Mobile App,1,0,0.6128486148781754
2755,US,Northeast,2024-02-22,42,Retail,In-Store,0,0,0.6891608093641719
2756,UK,South,2023-10-28,29,Retail,Mobile App,0,1,0.47850242373201674
2757,US,Midwest,2023-07-06,37,Retail,In-Store,0,0,0.8163508166461355
2758,US,West,2024-06-20,28,Retail,Web,1,0,0.4968342678838844
2759,AU,Northeast,2024-04-08,21,Retail,Web,0,1,0.14229312627309354
2760,IN,Northeast,2023-08-24,27,Retail,Web,0,1,0.1874343694622137
2761,UK,Northeast,2023-04-09,38,Retail,In-Store,0,1,0.3116372795472644
2762,US,Midwest,2024-08-12,36,SMB,Web,0,0,0.2987722018535045
2763,US,South,2023-03-09,36,Retail,Mobile App,0,0,0.4002874938683244
2764,IN,West,2023-04-13,38,SMB,Web,0,0,0.21967471347743983
2765,US,South,2023-08-28,31,Retail,Partner,0,1,0.4316304310092347
2766,US,Midwest,2023-09-13,23,Retail,In-Store,0,0,0.3373856235717692
2767,US,Midwest,2023-09-17,35,Retail,Mobile App,0,0,0.5244085682710429
2768,US,South,2023-12-18,27,SMB,Mobile App,0,0,0.23771567430142168
2769,US,Midwest,2023-09-26,26,Retail,Mobile App,0,0,0.3385757506309536
2770,US,South,2023-06-18,30,Retail,Web,0,1,0.4737267794509596
2771,US,Northeast,2023-06-03,30,SMB,Web,0,1,0.618003594028159
2772,US,Midwest,2023-04-30,44,SMB,Web,0,1,0.2995091527558989
2773,AU,Midwest,2023-03-21,32,Retail,Mobile App,0,1,0.003962357637959976
2774,US,South,2024-06-04,44,Retail,Mobile App,0,1,0.20702188486355866
2775,US,Midwest,2024-05-13,25,Retail,Web,0,0,0.6292669616495619
2776,US,West,2023-12-22,33,Retail,Mobile App,0,1,0.06999290092014854
2777,US,Northeast,2023-08-09,35,Retail,Web,0,0,0.368586723393143
2778,IN,Midwest,2023-09-17,39,Retail,Web,1,0,0.45632929974837033
2779,UK,West,2023-08-10,46,Retail,Partner,0,1,0.22933387189889282
2780,AU,West,2024-01-13,18,Enterprise,In-Store,0,0,0.31747283384760133
2781,US,Northeast,2023-10-22,38,Retail,Web,0,1,0.12352770204893702
2782,US,West,2023-10-15,38,Retail,Web,0,1,0.25364674638375384
2783,IN,Midwest,2024-02-14,42,Retail,Web,0,0,0.4941992840152419
2784,IN,West,2023-02-10,40,Retail,Mobile App,0,0,0.25236848437501536
2785,US,Northeast,2023-08-19,47,Retail,Mobile App,0,0,0.6025981639232509
2786,US,Midwest,2024-08-13,38,Retail,Mobile App,0,0,0.42002000328376077
2787,US,West,2023-07-13,45,Retail,Mobile App,0,1,0.2906154520669321
2788,US,Northeast,2024-07-10,37,SMB,Partner,1,0,0.5239917894419933
2789,IN,West,2023-08-20,29,Retail,Web,1,1,0.43165849901561626
2790,IN,Northeast,2023-10-01,37,Retail,Mobile App,0,1,0.042799431278744166
2791,US,South,2024-08-10,32,SMB,Mobile App,0,1,0.38114523415685425
2792,UK,South,2024-05-29,33,Retail,Web,0,1,0.2800661988446528
2793,CA,Midwest,2023-07-19,25,SMB,Mobile App,0,0,0.8737757840587923
2794,US,South,2023-08-08,33,SMB,In-Store,0,0,0.6345787243875898
2795,US,South,2023-03-27,18,Retail,Web,0,0,0.3925860967397
2796,AU,Northeast,2024-01-18,31,Retail,Web,0,0,0.39143162935282483
2797,US,Midwest,2023-12-05,30,Retail,Web,0,0,0.4343123188700935
2798,AU,Northeast,2023-07-10,20,Retail,Partner,0,0,0.4066955596610946
2799,IN,South,2023-06-26,43,Retail,Web,0,1,0.3346104607830822
2800,IN,South,2023-05-23,40,Retail,In-Store,0,0,0.5632954372698407
2801,US,South,2023-08-06,18,Retail,Web,0,1,0.4254495431422696
2802,US,Midwest,2023-07-03,36,Retail,Web,0,0,0.5789208944172008
2803,US,West,2023-11-07,33,Retail,Mobile App,0,1,0.10700059619150527
2804,US,Midwest,2024-09-03,28,Retail,Mobile App,0,0,0.35456666241521273
2805,CA,Midwest,2023-12-10,30,SMB,Mobile App,0,0,0.7092887852103409
2806,UK,Midwest,2023-04-21,24,Retail,In-Store,0,0,0.4439030698200111
2807,US,West,2023-12-12,24,Retail,Mobile App,0,0,0.4963717969703679
2808,AU,Northeast,2024-01-11,31,Enterprise,Mobile App,0,0,0.6336322974343214
2809,IN,South,2023-09-01,28,Retail,Mobile App,0,1,0.2647955154563752
2810,IN,Midwest,2023-08-24,26,Retail,Mobile App,0,1,0.33095618548330097
2811,CA,Midwest,2023-06-26,42,Retail,In-Store,0,1,0.17956881681098358
2812,US,Northeast,2023-03-16,49,Enterprise,Web,0,0,0.2980186699589036
2813,US,South,2024-09-06,51,Retail,Mobile App,0,1,0.19521208406549379
2814,US,Midwest,2023-02-25,33,Retail,Web,1,1,0.18388758959095464
2815,UK,South,2023-05-16,38,Retail,Mobile App,0,1,0.00898823799070541
2816,US,Northeast,2023-05-01,35,Retail,Mobile App,0,1,0.34017507798613306
2817,CA,South,2023-07-31,39,SMB,In-Store,0,1,0.22289325138710264
2818,US,West,2023-06-13,29,Retail,Web,0,1,0.12570867165194588
2819,IN,Northeast,2023-02-23,27,Retail,Mobile App,0,0,0.5459925328219004
2820,US,West,2023-07-09,28,Retail,Web,0,1,0.027241700548963674
2821,UK,West,2023-05-02,22,SMB,In-Store,0,1,0.02859708101060586
2822,US,Midwest,2024-04-17,33,Retail,Mobile App,0,0,0.28109161565707974
2823,US,South,2023-10-19,36,Retail,Mobile App,0,1,0.43549771045941904
2824,US,South,2023-05-22,36,Retail,Web,1,0,0.6374449492983721
2825,US,Northeast,2023-10-18,40,Retail,Mobile App,0,0,0.6480658770411587
2826,CA,South,2023-05-25,33,Retail,Mobile App,0,0,0.47529261047543503
2827,US,South,2023-12-18,34,Retail,Web,0,0,0.48736062691249044
2828,UK,South,2023-09-01,29,Retail,Mobile App,0,0,0.4231010087579222
2829,US,Midwest,2023-06-20,43,SMB,Mobile App,0,0,0.4706519943577101
2830,US,Northeast,2023-09-18,25,Retail,Web,0,1,0.43267783307687824
2831,US,Northeast,2023-07-27,30,Retail,Web,0,0,0.48049136107494844
2832,CA,Midwest,2023-02-04,44,Retail,Mobile App,0,0,0.31038486520259934
2833,US,Northeast,2023-11-28,40,Retail,Web,0,0,0.5609696021450779
2834,IN,Northeast,2023-02-25,52,Retail,Web,0,1,0.373822400166956
2835,US,South,2024-06-11,26,Retail,Mobile App,0,0,0.6390746378828807
2836,US,Midwest,2024-04-01,36,Retail,Mobile App,0,1,0.2764983562693292
2837,US,South,2023-09-20,40,Retail,In-Store,0,0,0.7598929808841224
2838,AU,Northeast,2024-05-17,27,SMB,Web,0,0,0.6113366632228081
2839,US,Northeast,2024-03-30,30,Retail,In-Store,0,0,0.36019222974650045
2840,CA,South,2023-11-26,38,Retail,Mobile App,0,1,0.2441286733687632
2841,CA,West,2024-03-30,32,Retail,Web,0,0,0.6655288115810534
2842,US,Midwest,2023-10-21,35,Retail,Mobile App,0,0,0.5278345580375683
2843,IN,Midwest,2023-03-12,18,Retail,Mobile App,1,0,0.4906441830754126
2844,CA,Midwest,2024-03-21,26,Retail,Web,1,0,0.5150136305184361
2845,US,West,2023-07-21,18,Retail,Mobile App,0,0,0.4700289800853515
2846,US,Midwest,2024-02-17,32,SMB,In-Store,0,1,0.6246979760460162
2847,US,West,2024-05-17,20,Enterprise,In-Store,0,0,0.8160989580596145
2848,US,West,2023-08-05,26,Enterprise,Web,0,1,0.19399555640798993
2849,US,Northeast,2023-07-06,53,Retail,In-Store,0,1,0.34479711146221476
2850,US,South,2023-10-17,23,Retail,Mobile App,0,0,0.5889849749127556
2851,IN,Northeast,2023-03-23,20,Enterprise,Mobile App,1,0,0.44593364330976437
2852,IN,South,2024-02-07,44,Retail,In-Store,0,1,0.2875694651109717
2853,CA,South,2024-08-10,32,SMB,Web,0,0,0.5448345071047892
2854,US,Northeast,2023-07-24,31,SMB,Web,0,0,0.23892638769002678
2855,US,Midwest,2023-08-10,45,Retail,Web,0,0,0.7317975870425979
2856,US,South,2023-12-04,37,Enterprise,Web,0,0,0.7870491018810684
2857,IN,Northeast,2024-04-18,48,Retail,Web,0,1,0.12469195752882557
2858,IN,South,2023-10-04,29,Retail,Web,0,1,0.2878713103558525
2859,US,Midwest,2023-06-16,20,Retail,Web,0,1,0.36043180407431064
2860,US,Midwest,2024-07-30,42,Retail,Mobile App,0,1,0.4308603834492698
2861,UK,South,2023-08-31,40,Enterprise,Mobile App,0,0,0.3111322320609537
2862,US,Northeast,2024-05-30,44,Retail,Web,0,0,0.9274277969036349
2863,US,Midwest,2023-10-20,39,Retail,Web,0,0,0.47364150379944014
2864,UK,West,2023-12-05,29,Retail,Web,0,1,0.27483790519753165
2865,US,South,2023-02-05,39,Retail,Mobile App,0,0,0.28319487644048436
2866,UK,Northeast,2023-06-27,21,Retail,Mobile App,0,1,0.5540440876743716
2867,UK,Northeast,2023-10-27,33,Retail,Web,0,0,0.2749915353379014
2868,UK,Midwest,2024-02-02,38,Retail,Mobile App,0,0,0.5194939080987895
2869,US,West,2023-04-03,34,SMB,Web,0,0,0.2914152709297506
2870,US,West,2024-04-19,38,Retail,Mobile App,0,0,0.3468105994682087
2871,IN,Northeast,2023-08-10,44,Retail,Partner,0,0,0.6650720758772924
2872,IN,Midwest,2023-09-19,40,Enterprise,Web,0,1,0.18888913145838288
2873,US,Northeast,2023-06-08,32,Retail,Web,1,0,0.3366918789399449
2874,CA,Northeast,2024-01-14,31,Retail,Mobile App,0,1,0.3081143088029798
2875,US,Northeast,2023-08-17,25,Retail,Web,0,1,0.13110759922360815
2876,IN,South,2023-08-30,28,Retail,Web,0,1,0.22362092386823895
2877,US,Midwest,2023-07-23,44,Retail,Mobile App,0,0,0.44460927024224073
2878,US,South,2023-08-30,33,SMB,In-Store,1,0,0.4223142302191597
2879,US,South,2023-04-06,26,Retail,In-Store,0,0,0.5293295271331235
2880,US,West,2024-12-29,39,Retail,Mobile App,0,0,0.38096815856520744
2881,AU,South,2023-09-14,29,Enterprise,Mobile App,0,1,0.19189753576718255
2882,US,Northeast,2024-02-05,30,SMB,Web,1,0,0.6553787187752586
2883,US,South,2023-09-28,32,SMB,In-Store,1,0,0.810856555117237
2884,US,West,2024-05-11,37,Retail,Web,0,1,0.03223389244350451
2885,UK,South,2024-04-03,36,Retail,Web,0,1,0.41263607904160043
2886,US,Northeast,2023-08-24,53,Retail,Web,0,0,0.3994942919948675
2887,CA,South,2023-07-06,36,Retail,Mobile App,0,1,0.31318220409678316
2888,IN,Midwest,2023-06-21,21,Retail,Web,0,1,0.24733227426731613
2889,US,South,2023-11-03,41,Retail,Web,0,1,0.1920738279959061
2890,UK,Midwest,2024-06-30,42,Retail,Web,0,0,0.5248342823717704
2891,IN,Northeast,2023-08-01,38,Retail,Mobile App,0,0,0.7181183372535096
2892,US,West,2023-05-21,46,Enterprise,Web,0,0,0.557001982543774
2893,US,Midwest,2024-03-09,36,Retail,Mobile App,0,0,0.7489528598243897
2894,US,Midwest,2023-04-01,37,Retail,Web,0,1,0.08459460155667899
2895,US,South,2023-10-24,33,Retail,Web,0,1,0.41548370410938684
2896,US,Northeast,2023-05-03,28,Retail,Mobile App,0,1,0.04716060984840546
2897,IN,South,2023-11-04,42,Retail,Partner,0,1,0.09892275764685497
2898,IN,Northeast,2023-09-24,43,Retail,Web,0,0,0.25050179134357614
2899,UK,Northeast,2024-10-10,43,Retail,In-Store,0,1,0.15077718789570782
2900,US,Northeast,2023-07-19,31,Retail,Web,0,1,0.2912886146610214
2901,US,South,2024-03-02,25,Retail,Web,0,1,0.6076787821196634
2902,AU,South,2023-03-08,40,SMB,Web,0,0,0.3785711758732373
2903,US,Northeast,2023-08-20,44,Retail,Mobile App,0,1,0.052289033692969916
2904,US,South,2023-11-28,55,SMB,Mobile App,0,0,0.4958966441261314
2905,CA,South,2024-05-06,18,Retail,Mobile App,0,1,0.42293660075829015
2906,US,Midwest,2024-01-23,42,SMB,Web,0,0,0.3215852881916374
2907,US,South,2024-06-12,34,Retail,Web,1,0,0.5312987873160353
2908,US,South,2023-04-06,34,SMB,Web,0,0,0.6188956229297238
2909,US,South,2023-11-01,40,Retail,Web,1,0,0.7083664701826163
2910,IN,Northeast,2024-03-07,27,Retail,In-Store,0,0,0.565483541497487
