order_id,customer_id,order_date,product_id,quantity,list_price,discount,unit_price_paid,day_of_week
10943,1808,2024-06-05,112,7,15.29,0.0,15.29,2
10943,1808,2024-06-05,41,2,6.69,0.0,6.69,2
10944,1809,2024-07-16,30,1,13.98,0.0,13.98,1
10945,1809,2024-11-14,109,1,19.39,0.0,19.39,3
10945,1809,2024-11-14,80,2,18.82,0.05,17.88,3
10945,1809,2024-11-14,43,2,18.41,0.0,18.41,3
10946,1809,2023-04-03,4,1,12.88,0.0,12.88,0
10947,1809,2023-08-07,114,2,31.19,0.0,31.19,0
10947,1809,2023-08-07,72,1,14.42,0.0,14.42,0
10947,1809,2023-08-07,93,3,14.48,0.0,14.48,0
10948,1809,2023-12-08,54,2,7.63,0.1,6.87,4
10948,1809,2023-12-08,117,3,19.98,0.0,19.98,4
10948,1809,2023-12-08,81,2,17.56,0.1,15.8,4
10949,1809,2025-08-05,7,1,9.67,0.0,9.67,1
10949,1809,2025-08-05,5,1,10.11,0.0,10.11,1
10950,1809,2023-11-11,61,3,14.43,0.0,14.43,5
10950,1809,2023-11-11,8,4,9.78,0.2,7.82,5
10950,1809,2023-11-11,102,3,16.12,0.05,15.31,5
10951,1809,2024-05-19,9,3,13.8,0.05,13.11,6
10951,1809,2024-05-19,30,1,13.98,0.0,13.98,6
10952,1810,2024-09-12,12,4,9.88,0.2,7.9,3
10952,1810,2024-09-12,93,1,14.48,0.05,13.76,3
10953,1810,2023-04-27,65,2,32.97,0.05,31.32,3
10953,1810,2023-04-27,84,1,13.4,0.0,13.4,3
10953,1810,2023-04-27,49,1,14.68,0.0,14.68,3
10953,1810,2023-04-27,48,3,9.75,0.0,9.75,3
10954,1810,2024-08-27,24,2,11.65,0.0,11.65,1
10954,1810,2024-08-27,64,1,26.74,0.05,25.4,1
10954,1810,2024-08-27,62,1,25.25,0.1,22.73,1
10955,1810,2025-01-24,22,1,15.9,0.0,15.9,4
10955,1810,2025-01-24,115,2,48.22,0.05,45.81,4
10956,1810,2024-05-08,29,5,10.64,0.0,10.64,2
10956,1810,2024-05-08,39,2,7.93,0.1,7.14,2
10957,1810,2024-11-15,52,6,28.02,0.1,25.22,4
10957,1810,2024-11-15,96,1,21.66,0.0,21.66,4
10957,1810,2024-11-15,96,1,21.66,0.05,20.58,4
10958,1810,2025-02-02,54,3,7.63,0.0,7.63,6
10958,1810,2025-02-02,119,1,28.82,0.0,28.82,6
10958,1810,2025-02-02,20,3,14.67,0.0,14.67,6
10958,1810,2025-02-02,67,3,12.03,0.0,12.03,6
10959,1810,2024-09-03,47,2,18.45,0.05,17.53,1
10959,1810,2024-09-03,27,2,8.87,0.0,8.87,1
10960,1810,2025-04-06,60,2,20.38,0.0,20.38,6
10961,1811,2024-02-20,1,1,30.31,0.0,30.31,1
10961,1811,2024-02-20,82,4,14.34,0.05,13.62,1
10961,1811,2024-02-20,79,3,22.5,0.05,21.38,1
10962,1811,2024-11-16,25,2,10.33,0.05,9.81,5
10962,1811,2024-11-16,112,2,15.29,0.1,13.76,5
10962,1811,2024-11-16,107,1,11.41,0.0,11.41,5
10962,1811,2024-11-16,18,1,24.3,0.0,24.3,5
10963,1811,2024-02-19,61,3,14.43,0.0,14.43,0
10963,1811,2024-02-19,5,3,10.11,0.2,8.09,0
10963,1811,2024-02-19,102,4,16.12,0.0,16.12,0
10964,1811,2023-03-31,110,2,28.44,0.05,27.02,4
10964,1811,2023-03-31,41,3,6.69,0.0,6.69,4
10964,1811,2023-03-31,82,1,14.34,0.05,13.62,4
10965,1811,2024-10-25,87,2,15.08,0.05,14.33,4
10965,1811,2024-10-25,96,3,21.66,0.05,20.58,4
10966,1811,2025-04-18,69,3,11.49,0.0,11.49,4
10966,1811,2025-04-18,104,1,25.94,0.0,25.94,4
10966,1811,2025-04-18,10,1,11.84,0.05,11.25,4
10966,1811,2025-04-18,29,1,10.64,0.0,10.64,4
10967,1812,2025-04-14,67,3,12.03,0.05,11.43,0
10967,1812,2025-04-14,111,1,9.41,0.0,9.41,0
10967,1812,2025-04-14,13,1,16.87,0.05,16.03,0
10968,1812,2024-12-31,93,2,14.48,0.0,14.48,1
10968,1812,2024-12-31,113,1,10.77,0.0,10.77,1
10968,1812,2024-12-31,110,1,28.44,0.0,28.44,1
10969,1812,2025-03-02,61,5,14.43,0.0,14.43,6
10969,1812,2025-03-02,2,1,9.46,0.1,8.51,6
10969,1812,2025-03-02,77,2,10.93,0.1,9.84,6
10969,1812,2025-03-02,34,1,21.74,0.1,19.57,6
10970,1812,2024-11-12,104,5,25.94,0.0,25.94,1
10970,1812,2024-11-12,12,1,9.88,0.0,9.88,1
10970,1812,2024-11-12,100,2,14.93,0.0,14.93,1
10971,1813,2024-05-06,1,1,30.31,0.0,30.31,0
10971,1813,2024-05-06,71,1,10.43,0.1,9.39,0
10972,1813,2023-07-30,118,4,12.81,0.05,12.17,6
10972,1813,2023-07-30,117,2,19.98,0.0,19.98,6
10973,1813,2023-09-04,42,4,12.19,0.1,10.97,0
10973,1813,2023-09-04,65,1,32.97,0.05,31.32,0
10974,1813,2023-05-12,17,2,17.56,0.0,17.56,4
10974,1813,2023-05-12,63,3,8.19,0.0,8.19,4
10974,1813,2023-05-12,18,1,24.3,0.05,23.09,4
10974,1813,2023-05-12,61,1,14.43,0.0,14.43,4
10975,1813,2023-11-30,80,1,18.82,0.05,17.88,3
10975,1813,2023-11-30,56,2,14.94,0.05,14.19,3
10975,1813,2023-11-30,76,1,20.34,0.2,16.27,3
10976,1814,2023-02-25,25,1,10.33,0.0,10.33,5
10976,1814,2023-02-25,55,2,11.53,0.1,10.38,5
10977,1814,2024-01-23,27,2,8.87,0.0,8.87,1
10977,1814,2024-01-23,10,4,11.84,0.0,11.84,1
10977,1814,2024-01-23,104,3,25.94,0.0,25.94,1
10977,1814,2024-01-23,83,2,11.29,0.0,11.29,1
10977,1814,2024-01-23,77,3,10.93,0.0,10.93,1
10978,1814,2025-04-23,61,3,14.43,0.05,13.71,2
10978,1814,2025-04-23,68,1,10.19,0.0,10.19,2
10979,1814,2025-05-12,63,1,8.19,0.1,7.37,0
10979,1814,2025-05-12,95,3,15.41,0.0,15.41,0
10980,1814,2023-11-26,75,1,37.4,0.0,37.4,6
10981,1814,2023-03-31,66,1,12.09,0.0,12.09,4
10981,1814,2023-03-31,107,3,11.41,0.05,10.84,4
10982,1814,2024-03-26,101,1,12.22,0.0,12.22,1
10983,1814,2024-04-10,56,2,14.94,0.0,14.94,2
10984,1815,2024-11-29,117,1,19.98,0.0,19.98,4
10984,1815,2024-11-29,83,1,11.29,0.0,11.29,4
10984,1815,2024-11-29,75,2,37.4,0.0,37.4,4
10985,1815,2023-11-08,86,1,17.97,0.0,17.97,2
10985,1815,2023-11-08,32,1,14.63,0.0,14.63,2
10985,1815,2023-11-08,90,1,12.36,0.0,12.36,2
10985,1815,2023-11-08,92,2,27.89,0.05,26.5,2
10985,1815,2023-11-08,22,1,15.9,0.0,15.9,2
10986,1815,2023-09-05,120,3,16.85,0.0,16.85,1
10986,1815,2023-09-05,36,3,8.77,0.0,8.77,1
10986,1815,2023-09-05,50,3,12.64,0.05,12.01,1
10987,1815,2023-03-23,62,2,25.25,0.1,22.73,3
10988,1815,2023-10-22,12,1,9.88,0.0,9.88,6
10988,1815,2023-10-22,119,2,28.82,0.0,28.82,6
10988,1815,2023-10-22,106,1,11.62,0.0,11.62,6
10989,1815,2024-03-25,11,4,11.12,0.05,10.56,0
10990,1816,2024-10-19,13,3,16.87,0.1,15.18,5
10990,1816,2024-10-19,21,2,6.29,0.2,5.03,5
10990,1816,2024-10-19,25,2,10.33,0.0,10.33,5
10990,1816,2024-10-19,90,2,12.36,0.0,12.36,5
10990,1816,2024-10-19,27,2,8.87,0.0,8.87,5
10991,1816,2024-11-28,94,1,26.05,0.0,26.05,3
10992,1816,2025-07-19,23,2,9.93,0.2,7.94,5
10992,1816,2025-07-19,29,1,10.64,0.0,10.64,5
10992,1816,2025-07-19,82,2,14.34,0.0,14.34,5
10992,1816,2025-07-19,36,1,8.77,0.05,8.33,5
10993,1816,2024-05-17,39,2,7.93,0.0,7.93,4
10993,1816,2024-05-17,108,3,13.49,0.0,13.49,4
10993,1816,2024-05-17,39,2,7.93,0.0,7.93,4
10993,1816,2024-05-17,60,2,20.38,0.05,19.36,4
10994,1816,2024-05-17,40,4,13.32,0.05,12.65,4
10994,1816,2024-05-17,65,1,32.97,0.2,26.38,4
10994,1816,2024-05-17,103,1,8.58,0.2,6.86,4
10995,1816,2024-01-25,48,4,9.75,0.0,9.75,3
10995,1816,2024-01-25,25,1,10.33,0.0,10.33,3
10996,1817,2023-03-08,99,2,13.34,0.05,12.67,2
10996,1817,2023-03-08,82,1,14.34,0.0,14.34,2
10996,1817,2023-03-08,67,1,12.03,0.0,12.03,2
10996,1817,2023-03-08,11,4,11.12,0.0,11.12,2
10997,1817,2024-02-07,91,2,16.64,0.05,15.81,2
10998,1817,2023-03-06,85,5,15.69,0.0,15.69,0
10999,1817,2023-04-03,71,3,10.43,0.0,10.43,0
10999,1817,2023-04-03,104,1,25.94,0.0,25.94,0
10999,1817,2023-04-03,63,1,8.19,0.05,7.78,0
10999,1817,2023-04-03,68,3,10.19,0.05,9.68,0
11000,1817,2025-02-02,83,2,11.29,0.0,11.29,6
11000,1817,2025-02-02,14,1,11.66,0.0,11.66,6
11000,1817,2025-02-02,3,4,30.35,0.05,28.83,6
11000,1817,2025-02-02,115,2,48.22,0.0,48.22,6
11001,1817,2025-08-26,74,3,6.0,0.0,6.0,1
11001,1817,2025-08-26,101,4,12.22,0.05,11.61,1
11001,1817,2025-08-26,30,1,13.98,0.2,11.18,1
11001,1817,2025-08-26,7,3,9.67,0.0,9.67,1
11002,1817,2024-02-29,110,1,28.44,0.0,28.44,3
11002,1817,2024-02-29,24,2,11.65,0.0,11.65,3
11003,1817,2024-01-31,51,4,7.45,0.0,7.45,2
11004,1817,2024-10-23,20,1,14.67,0.0,14.67,2
11005,1817,2024-04-30,7,2,9.67,0.1,8.7,1
11006,1817,2023-12-06,100,2,14.93,0.0,14.93,2
11006,1817,2023-12-06,2,1,9.46,0.0,9.46,2
11006,1817,2023-12-06,45,2,13.2,0.0,13.2,2
11006,1817,2023-12-06,12,3,9.88,0.05,9.39,2
11007,1817,2025-05-17,5,2,10.11,0.0,10.11,5
11008,1817,2023-02-26,13,1,16.87,0.0,16.87,6
11008,1817,2023-02-26,16,1,8.76,0.0,8.76,6
11008,1817,2023-02-26,58,1,13.72,0.0,13.72,6
11008,1817,2023-02-26,118,1,12.81,0.0,12.81,6
11009,1818,2024-07-17,56,2,14.94,0.0,14.94,2
11009,1818,2024-07-17,111,4,9.41,0.05,8.94,2
11009,1818,2024-07-17,65,1,32.97,0.0,32.97,2
11009,1818,2024-07-17,21,1,6.29,0.0,6.29,2
11010,1818,2023-03-07,73,2,10.41,0.0,10.41,1
11010,1818,2023-03-07,98,1,22.8,0.0,22.8,1
11011,1818,2024-03-05,107,1,11.41,0.0,11.41,1
11011,1818,2024-03-05,109,2,19.39,0.05,18.42,1
11011,1818,2024-03-05,27,1,8.87,0.0,8.87,1
11011,1818,2024-03-05,78,1,11.35,0.0,11.35,1
11012,1818,2024-02-29,32,2,14.63,0.0,14.63,3
11012,1818,2024-02-29,87,2,15.08,0.0,15.08,3
11012,1818,2024-02-29,67,5,12.03,0.1,10.83,3
11013,1818,2024-10-12,19,4,17.68,0.0,17.68,5
11013,1818,2024-10-12,33,1,21.63,0.05,20.55,5
11014,1819,2024-03-06,2,2,9.46,0.1,8.51,2
11014,1819,2024-03-06,16,2,8.76,0.0,8.76,2
11014,1819,2024-03-06,103,2,8.58,0.0,8.58,2
11015,1819,2024-12-13,39,1,7.93,0.0,7.93,4
11015,1819,2024-12-13,78,2,11.35,0.05,10.78,4
11015,1819,2024-12-13,9,4,13.8,0.2,11.04,4
11015,1819,2024-12-13,47,2,18.45,0.05,17.53,4
11016,1819,2025-02-21,91,3,16.64,0.1,14.98,4
11016,1819,2025-02-21,42,1,12.19,0.0,12.19,4
11017,1819,2024-11-20,23,4,9.93,0.0,9.93,2
11017,1819,2024-11-20,6,3,20.91,0.1,18.82,2
11018,1819,2023-02-11,8,1,9.78,0.0,9.78,5
11018,1819,2023-02-11,116,3,15.0,0.05,14.25,5
11019,1819,2025-04-03,18,2,24.3,0.0,24.3,3
11019,1819,2025-04-03,46,1,23.38,0.0,23.38,3
11019,1819,2025-04-03,78,1,11.35,0.0,11.35,3
11019,1819,2025-04-03,10,2,11.84,0.0,11.84,3
11019,1819,2025-04-03,83,1,11.29,0.0,11.29,3
11020,1819,2025-07-05,115,2,48.22,0.0,48.22,5
11020,1819,2025-07-05,26,1,18.87,0.0,18.87,5
11020,1819,2025-07-05,62,3,25.25,0.05,23.99,5
11020,1819,2025-07-05,10,1,11.84,0.0,11.84,5
11021,1819,2024-06-06,97,2,9.42,0.05,8.95,3
11021,1819,2024-06-06,2,5,9.46,0.05,8.99,3
11022,1819,2024-07-21,19,1,17.68,0.1,15.91,6
11022,1819,2024-07-21,8,2,9.78,0.0,9.78,6
11023,1819,2023-12-07,11,2,11.12,0.0,11.12,3
11023,1819,2023-12-07,37,1,25.1,0.05,23.84,3
11023,1819,2023-12-07,43,1,18.41,0.05,17.49,3
11024,1819,2024-04-13,89,1,17.77,0.05,16.88,5
11024,1819,2024-04-13,87,1,15.08,0.0,15.08,5
11024,1819,2024-04-13,112,2,15.29,0.1,13.76,5
11025,1819,2024-01-07,100,3,14.93,0.2,11.94,6
11025,1819,2024-01-07,30,1,13.98,0.2,11.18,6
11026,1819,2024-02-28,110,1,28.44,0.0,28.44,2
11026,1819,2024-02-28,13,2,16.87,0.0,16.87,2
11027,1819,2023-07-11,7,2,9.67,0.0,9.67,1
11027,1819,2023-07-11,52,2,28.02,0.05,26.62,1
11028,1819,2025-04-17,106,2,11.62,0.0,11.62,3
11028,1819,2025-04-17,108,1,13.49,0.05,12.82,3
11028,1819,2025-04-17,66,2,12.09,0.0,12.09,3
11029,1820,2023-08-29,65,3,32.97,0.1,29.67,1
11029,1820,2023-08-29,68,3,10.19,0.0,10.19,1
11030,1820,2023-04-19,58,2,13.72,0.0,13.72,2
11030,1820,2023-04-19,10,3,11.84,0.05,11.25,2
11031,1820,2024-04-20,115,3,48.22,0.05,45.81,5
11031,1820,2024-04-20,55,1,11.53,0.1,10.38,5
11031,1820,2024-04-20,119,3,28.82,0.0,28.82,5
11032,1820,2025-05-19,45,1,13.2,0.2,10.56,0
11033,1820,2025-04-11,98,5,22.8,0.05,21.66,4
11033,1820,2025-04-11,112,1,15.29,0.0,15.29,4
11033,1820,2025-04-11,31,1,19.98,0.0,19.98,4
11033,1820,2025-04-11,104,2,25.94,0.1,23.35,4
11034,1820,2024-07-23,78,3,11.35,0.0,11.35,1
11034,1820,2024-07-23,59,1,16.88,0.0,16.88,1
11034,1820,2024-07-23,62,2,25.25,0.2,20.2,1
11035,1821,2023-12-22,112,4,15.29,0.0,15.29,4
11035,1821,2023-12-22,95,1,15.41,0.05,14.64,4
11035,1821,2023-12-22,81,4,17.56,0.05,16.68,4
11036,1821,2024-07-05,12,2,9.88,0.1,8.89,4
11036,1821,2024-07-05,88,4,18.9,0.2,15.12,4
11037,1821,2023-07-25,74,2,6.0,0.0,6.0,1
11037,1821,2023-07-25,120,1,16.85,0.0,16.85,1
11038,1821,2025-06-09,1,1,30.31,0.05,28.79,0
11039,1822,2025-09-12,62,3,25.25,0.0,25.25,4
11039,1822,2025-09-12,10,4,11.84,0.1,10.66,4
11039,1822,2025-09-12,21,2,6.29,0.1,5.66,4
11039,1822,2025-09-12,57,3,7.05,0.05,6.7,4
11040,1822,2024-08-20,7,1,9.67,0.05,9.19,1
11040,1822,2024-08-20,39,1,7.93,0.0,7.93,1
11040,1822,2024-08-20,114,1,31.19,0.1,28.07,1
11041,1822,2025-02-25,73,2,10.41,0.0,10.41,1
11041,1822,2025-02-25,109,5,19.39,0.05,18.42,1
11042,1822,2023-11-15,22,3,15.9,0.0,15.9,2
11042,1822,2023-11-15,90,2,12.36,0.05,11.74,2
11042,1822,2023-11-15,65,2,32.97,0.0,32.97,2
11042,1822,2023-11-15,18,4,24.3,0.0,24.3,2
11043,1823,2024-03-16,44,3,19.05,0.0,19.05,5
11043,1823,2024-03-16,42,2,12.19,0.05,11.58,5
11043,1823,2024-03-16,4,3,12.88,0.0,12.88,5
11044,1823,2025-06-16,119,2,28.82,0.2,23.06,0
11044,1823,2025-06-16,22,4,15.9,0.05,15.11,0
11044,1823,2025-06-16,12,2,9.88,0.0,9.88,0
11044,1823,2025-06-16,61,3,14.43,0.0,14.43,0
11045,1823,2024-09-22,3,3,30.35,0.0,30.35,6
11045,1823,2024-09-22,36,4,8.77,0.0,8.77,6
11046,1823,2024-10-17,63,1,8.19,0.05,7.78,3
11046,1823,2024-10-17,32,3,14.63,0.0,14.63,3
11047,1823,2024-07-15,71,1,10.43,0.05,9.91,0
11047,1823,2024-07-15,59,2,16.88,0.0,16.88,0
11048,1823,2023-06-28,28,2,21.55,0.05,20.47,2
11048,1823,2023-06-28,31,4,19.98,0.0,19.98,2
11048,1823,2023-06-28,16,1,8.76,0.1,7.88,2
11049,1824,2023-04-13,47,2,18.45,0.0,18.45,3
11049,1824,2023-04-13,71,1,10.43,0.2,8.34,3
11050,1824,2024-01-23,67,4,12.03,0.1,10.83,1
11051,1824,2024-07-04,49,3,14.68,0.0,14.68,3
11051,1824,2024-07-04,83,1,11.29,0.0,11.29,3
11052,1824,2024-05-30,76,2,20.34,0.0,20.34,3
11052,1824,2024-05-30,89,5,17.77,0.05,16.88,3
11052,1824,2024-05-30,9,1,13.8,0.0,13.8,3
11053,1824,2023-08-20,25,1,10.33,0.0,10.33,6
11053,1824,2023-08-20,35,3,12.39,0.0,12.39,6
11053,1824,2023-08-20,11,2,11.12,0.05,10.56,6
11054,1824,2025-04-28,111,1,9.41,0.0,9.41,0
11054,1824,2025-04-28,90,1,12.36,0.0,12.36,0
11055,1824,2023-11-21,99,1,13.34,0.05,12.67,1
11056,1825,2024-06-18,32,1,14.63,0.0,14.63,1
11057,1825,2024-04-12,31,1,19.98,0.2,15.98,4
11057,1825,2024-04-12,61,1,14.43,0.0,14.43,4
11057,1825,2024-04-12,75,4,37.4,0.05,35.53,4
11058,1825,2024-07-18,26,1,18.87,0.0,18.87,3
11058,1825,2024-07-18,98,3,22.8,0.0,22.8,3
11058,1825,2024-07-18,36,3,8.77,0.05,8.33,3
11059,1825,2023-11-02,32,5,14.63,0.0,14.63,3
11059,1825,2023-11-02,9,3,13.8,0.0,13.8,3
11059,1825,2023-11-02,98,1,22.8,0.0,22.8,3
11060,1825,2023-04-04,111,1,9.41,0.0,9.41,1
11061,1825,2024-12-15,22,2,15.9,0.0,15.9,6
11061,1825,2024-12-15,42,2,12.19,0.0,12.19,6
11061,1825,2024-12-15,30,3,13.98,0.0,13.98,6
11062,1825,2025-09-13,17,1,17.56,0.1,15.8,5
11062,1825,2025-09-13,114,2,31.19,0.0,31.19,5
11062,1825,2025-09-13,104,4,25.94,0.0,25.94,5
11063,1825,2023-12-19,61,2,14.43,0.0,14.43,1
11063,1825,2023-12-19,28,2,21.55,0.0,21.55,1
11063,1825,2023-12-19,24,8,11.65,0.0,11.65,1
11063,1825,2023-12-19,94,2,26.05,0.05,24.75,1
11063,1825,2023-12-19,110,1,28.44,0.0,28.44,1
11064,1825,2023-05-15,1,2,30.31,0.2,24.25,0
11064,1825,2023-05-15,72,1,14.42,0.0,14.42,0
11064,1825,2023-05-15,37,2,25.1,0.2,20.08,0
11065,1826,2025-07-15,110,1,28.44,0.0,28.44,1
11065,1826,2025-07-15,34,2,21.74,0.0,21.74,1
11065,1826,2025-07-15,99,1,13.34,0.0,13.34,1
11065,1826,2025-07-15,2,3,9.46,0.0,9.46,1
11066,1826,2024-11-20,90,3,12.36,0.05,11.74,2
11066,1826,2024-11-20,99,1,13.34,0.0,13.34,2
11066,1826,2024-11-20,78,2,11.35,0.05,10.78,2
11066,1826,2024-11-20,17,1,17.56,0.0,17.56,2
11067,1826,2023-06-08,31,3,19.98,0.0,19.98,3
11068,1826,2023-03-12,58,1,13.72,0.0,13.72,6
11069,1826,2024-07-20,102,3,16.12,0.0,16.12,5
11069,1826,2024-07-20,20,3,14.67,0.0,14.67,5
11069,1826,2024-07-20,29,3,10.64,0.05,10.11,5
11069,1826,2024-07-20,112,1,15.29,0.0,15.29,5
11070,1826,2023-10-07,87,1,15.08,0.0,15.08,5
11070,1826,2023-10-07,43,1,18.41,0.0,18.41,5
11070,1826,2023-10-07,94,2,26.05,0.0,26.05,5
11070,1826,2023-10-07,69,4,11.49,0.05,10.92,5
11071,1827,2025-05-02,20,2,14.67,0.0,14.67,4
11071,1827,2025-05-02,1,3,30.31,0.0,30.31,4
11072,1827,2024-01-16,78,5,11.35,0.05,10.78,1
11072,1827,2024-01-16,109,3,19.39,0.05,18.42,1
11073,1827,2025-02-15,56,3,14.94,0.0,14.94,5
11073,1827,2025-02-15,81,1,17.56,0.0,17.56,5
11073,1827,2025-02-15,57,1,7.05,0.1,6.34,5
11074,1827,2024-04-16,23,1,9.93,0.05,9.43,1
11074,1827,2024-04-16,33,1,21.63,0.0,21.63,1
11074,1827,2024-04-16,107,3,11.41,0.2,9.13,1
11074,1827,2024-04-16,109,3,19.39,0.05,18.42,1
11075,1827,2024-11-27,12,2,9.88,0.2,7.9,2
11075,1827,2024-11-27,84,2,13.4,0.2,10.72,2
11075,1827,2024-11-27,10,1,11.84,0.0,11.84,2
11076,1827,2025-04-09,34,1,21.74,0.0,21.74,2
11076,1827,2025-04-09,104,1,25.94,0.0,25.94,2
11076,1827,2025-04-09,60,2,20.38,0.0,20.38,2
11077,1828,2023-05-05,70,1,12.34,0.05,11.72,4
11078,1828,2023-09-30,83,2,11.29,0.0,11.29,5
11078,1828,2023-09-30,69,3,11.49,0.0,11.49,5
11078,1828,2023-09-30,86,3,17.97,0.2,14.38,5
11079,1828,2025-03-16,38,1,12.76,0.05,12.12,6
11079,1828,2025-03-16,50,3,12.64,0.0,12.64,6
11080,1828,2024-12-30,64,1,26.74,0.0,26.74,0
11081,1828,2023-03-29,64,1,26.74,0.1,24.07,2
11081,1828,2023-03-29,29,2,10.64,0.1,9.58,2
11081,1828,2023-03-29,92,2,27.89,0.2,22.31,2
11081,1828,2023-03-29,117,2,19.98,0.05,18.98,2
11082,1828,2024-08-04,13,1,16.87,0.0,16.87,6
11083,1828,2023-03-25,40,1,13.32,0.1,11.99,5
11083,1828,2023-03-25,59,1,16.88,0.0,16.88,5
11083,1828,2023-03-25,20,2,14.67,0.2,11.74,5
11083,1828,2023-03-25,29,2,10.64,0.0,10.64,5
11084,1829,2024-09-20,120,2,16.85,0.05,16.01,4
11085,1829,2025-02-09,2,1,9.46,0.0,9.46,6
11085,1829,2025-02-09,47,4,18.45,0.0,18.45,6
11085,1829,2025-02-09,74,2,6.0,0.05,5.7,6
11086,1829,2023-02-18,22,1,15.9,0.0,15.9,5
11087,1829,2023-07-29,4,1,12.88,0.0,12.88,5
11087,1829,2023-07-29,72,2,14.42,0.05,13.7,5
11087,1829,2023-07-29,17,1,17.56,0.0,17.56,5
11088,1829,2023-06-28,101,2,12.22,0.0,12.22,2
11088,1829,2023-06-28,60,1,20.38,0.1,18.34,2
11088,1829,2023-06-28,76,1,20.34,0.0,20.34,2
11089,1829,2024-03-13,22,2,15.9,0.0,15.9,2
11089,1829,2024-03-13,107,2,11.41,0.0,11.41,2
11090,1829,2023-04-05,60,1,20.38,0.0,20.38,2
11090,1829,2023-04-05,37,2,25.1,0.0,25.1,2
11090,1829,2023-04-05,22,2,15.9,0.0,15.9,2
11091,1830,2023-06-16,109,2,19.39,0.05,18.42,4
11091,1830,2023-06-16,87,4,15.08,0.1,13.57,4
11091,1830,2023-06-16,18,2,24.3,0.1,21.87,4
11092,1830,2024-10-16,89,4,17.77,0.0,17.77,2
11092,1830,2024-10-16,103,1,8.58,0.1,7.72,2
11092,1830,2024-10-16,39,3,7.93,0.0,7.93,2
11093,1830,2024-11-24,62,1,25.25,0.0,25.25,6
11093,1830,2024-11-24,38,4,12.76,0.0,12.76,6
11093,1830,2024-11-24,81,5,17.56,0.0,17.56,6
11094,1830,2024-02-27,85,1,15.69,0.0,15.69,1
11095,1830,2025-04-21,28,1,21.55,0.0,21.55,0
11095,1830,2025-04-21,26,3,18.87,0.1,16.98,0
11096,1830,2023-03-01,109,1,19.39,0.05,18.42,2
11096,1830,2023-03-01,73,4,10.41,0.0,10.41,2
11096,1830,2023-03-01,34,1,21.74,0.0,21.74,2
11096,1830,2023-03-01,8,1,9.78,0.0,9.78,2
11097,1830,2024-09-22,74,1,6.0,0.1,5.4,6
11097,1830,2024-09-22,89,1,17.77,0.05,16.88,6
11098,1830,2025-02-20,6,3,20.91,0.05,19.86,3
11098,1830,2025-02-20,68,1,10.19,0.0,10.19,3
11099,1830,2023-07-09,54,4,7.63,0.05,7.25,6
11099,1830,2023-07-09,111,1,9.41,0.0,9.41,6
11100,1831,2024-10-12,41,3,6.69,0.2,5.35,5
11100,1831,2024-10-12,73,4,10.41,0.0,10.41,5
11101,1831,2024-01-18,62,4,25.25,0.1,22.73,3
11101,1831,2024-01-18,88,1,18.9,0.1,17.01,3
11102,1831,2023-10-17,14,4,11.66,0.0,11.66,1
11102,1831,2023-10-17,109,1,19.39,0.0,19.39,1
11102,1831,2023-10-17,30,2,13.98,0.0,13.98,1
11102,1831,2023-10-17,73,1,10.41,0.0,10.41,1
11103,1831,2024-04-13,5,3,10.11,0.0,10.11,5
11104,1831,2024-04-06,114,3,31.19,0.2,24.95,5
11104,1831,2024-04-06,62,1,25.25,0.0,25.25,5
11104,1831,2024-04-06,120,3,16.85,0.0,16.85,5
11104,1831,2024-04-06,113,4,10.77,0.0,10.77,5
11104,1831,2024-04-06,25,6,10.33,0.1,9.3,5
11105,1831,2025-04-08,69,3,11.49,0.0,11.49,1
11106,1831,2025-06-04,64,3,26.74,0.0,26.74,2
11106,1831,2025-06-04,64,1,26.74,0.0,26.74,2
11106,1831,2025-06-04,53,1,15.29,0.2,12.23,2
11107,1832,2023-06-10,85,3,15.69,0.05,14.91,5
11107,1832,2023-06-10,62,2,25.25,0.1,22.73,5
11107,1832,2023-06-10,26,2,18.87,0.0,18.87,5
11107,1832,2023-06-10,62,1,25.25,0.0,25.25,5
11108,1832,2025-07-13,100,4,14.93,0.0,14.93,6
11108,1832,2025-07-13,33,3,21.63,0.0,21.63,6
11108,1832,2025-07-13,92,1,27.89,0.0,27.89,6
11108,1832,2025-07-13,55,2,11.53,0.2,9.22,6
11109,1833,2024-01-17,21,3,6.29,0.1,5.66,2
11110,1833,2023-01-23,40,2,13.32,0.05,12.65,0
11111,1833,2025-02-28,88,2,18.9,0.0,18.9,4
11111,1833,2025-02-28,89,3,17.77,0.05,16.88,4
11111,1833,2025-02-28,76,2,20.34,0.1,18.31,4
11111,1833,2025-02-28,13,1,16.87,0.0,16.87,4
11111,1833,2025-02-28,22,1,15.9,0.0,15.9,4
11112,1833,2023-11-14,8,1,9.78,0.0,9.78,1
11113,1833,2025-05-29,97,1,9.42,0.05,8.95,3
11113,1833,2025-05-29,46,2,23.38,0.2,18.7,3
11114,1833,2023-11-30,28,4,21.55,0.0,21.55,3
11114,1833,2023-11-30,18,1,24.3,0.1,21.87,3
11114,1833,2023-11-30,119,3,28.82,0.05,27.38,3
11114,1833,2023-11-30,60,1,20.38,0.0,20.38,3
11115,1834,2023-02-27,90,2,12.36,0.05,11.74,0
11115,1834,2023-02-27,89,1,17.77,0.0,17.77,0
11115,1834,2023-02-27,95,2,15.41,0.0,15.41,0
